tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_type	sample_bed_dip	er_location_name	sample_height	magic_method_codes	sample_azimuth	sample_class
1.000e-03	This study		Z42	Z42.7	unknown	Z42.7a
1.000e-03	This study		Z42	Z42.8	unknown	Z42.8a
1.000e-03	This study		Z43	Z43.1	unknown	Z43.1a
1.000e-03	This study		Z43	Z43.2	unknown	Z43.2a
1.000e-03	This study		Z43	Z43.3	unknown	Z43.3a
1.000e-03	This study		Z43	Z43.4	unknown	Z43.4a
1.000e-03	This study		Z43	Z43.5	unknown	Z43.5a
1.000e-03	This study		Z43	Z43.6	unknown	Z43.6a
1.000e-03	This study		Z43	Z43.7	unknown	Z43.7a
1.000e-03	This study		Z43	Z43.8	unknown	Z43.8a
1.000e-03	This study		Z44	Z44.1	unknown	Z44.1a
1.000e-03	This study		Z44	Z44.2	unknown	Z44.2a
1.000e-03	This study		Z44	Z44.3	unknown	Z44.3a
1.000e-03	This study		Z44	Z44.4	unknown	Z44.4a
1.000e-03	This study		Z44	Z44.5	unknown	Z44.5a
1.000e-03	This study		Z44	Z44.6	unknown	Z44.6a
1.000e-03	This study		Z44	Z44.7	unknown	Z44.7a
1.000e-03	This study		Z45	Z45.1	unknown	Z45.1a
1.000e-03	This study		Z45	Z45.2	unknown	Z45.2a
1.000e-03	This study		Z45	Z45.3	unknown	Z45.3a
1.000e-03	This study		Z45	Z45.4	unknown	Z45.4a
1.000e-03	This study		Z45	Z45.5	unknown	Z45.5a
1.000e-03	This study		Z45	Z45.6	unknown	Z45.6a
1.000e-03	This study		Z45	Z45.7	unknown	Z45.7a
1.000e-03	This study		Z45	Z45.8	unknown	Z45.8a
1.000e-03	This study		Z46	Z46.1	unknown	Z46.1a
1.000e-03	This study		Z46	Z46.2	unknown	Z46.2a
1.000e-03	This study		Z46	Z46.3	unknown	Z46.3a
1.000e-03	This study		Z46	Z46.4	unknown	Z46.4a
1.000e-03	This study		Z46	Z46.5	unknown	Z46.5a
1.000e-03	This study		Z46	Z46.6	unknown	Z46.6a
1.000e-03	This study		Z46	Z46.7	unknown	Z46.7a
1.000e-03	This study		Z46	Z46.8	unknown	Z46.8a
1.000e-03	This study		Z47	Z47.1	unknown	Z47.1a
1.000e-03	This study		Z47	Z47.2	unknown	Z47.2a
1.000e-03	This study		Z47	Z47.3	unknown	Z47.3a
1.000e-03	This study		Z47	Z47.4	unknown	Z47.4a
1.000e-03	This study		Z47	Z47.5	unknown	Z47.5a
1.000e-03	This study		Z47	Z47.6	unknown	Z47.6a
1.000e-03	This study		Z47	Z47.7	unknown	Z47.7a
1.000e-03	This study		Z47	Z47.8	unknown	Z47.8a
1.000e-03	This study		Z48	Z48.1	unknown	Z48.1a
1.000e-03	This study		Z48	Z48.2	unknown	Z48.2a
1.000e-03	This study		Z48	Z48.3	unknown	Z48.3a
1.000e-03	This study		Z48	Z48.4	unknown	Z48.4a
1.000e-03	This study		Z48	Z48.5	unknown	Z48.5a
1.000e-03	This study		Z48	Z48.6	unknown	Z48.6a
1.000e-03	This study		Z48	Z48.7	unknown	Z48.7a
1.000e-03	This study		Z48	Z48.8	unknown	Z48.8a
1.000e-03	This study		Z49	Z49.1	unknown	Z49.1a
1.000e-03	This study		Z49	Z49.2	unknown	Z49.2a
1.000e-03	This study		Z49	Z49.3	unknown	Z49.3a
1.000e-03	This study		Z49	Z49.4	unknown	Z49.4a
1.000e-03	This study		Z49	Z49.5	unknown	Z49.5a
1.000e-03	This study		Z49	Z49.6	unknown	Z49.6a
1.000e-03	This study		Z49	Z49.7	unknown	Z49.7a
1.000e-03	This study		Z50	Z50.1	unknown	Z50.1a
1.000e-03	This study		Z50	Z50.2	unknown	Z50.2a
1.000e-03	This study		Z50	Z50.3	unknown	Z50.3a
1.000e-03	This study		Z50	Z50.4	unknown	Z50.4a
1.000e-03	This study		Z50	Z50.5	unknown	Z50.5a
1.000e-03	This study		Z50	Z50.6	unknown	Z50.6a
1.000e-03	This study		Z50	Z50.7	unknown	Z50.7a
1.000e-03	This study		Z50	Z50.8	unknown	Z50.8a
1.000e-03	This study		Z51	Z51.1	unknown	Z51.1a
1.000e-03	This study		Z51	Z51.2	unknown	Z51.2a
1.000e-03	This study		Z51	Z51.3	unknown	Z51.3a
1.000e-03	This study		Z51	Z51.4	unknown	Z51.4a
1.000e-03	This study		Z51	Z51.5	unknown	Z51.5a
1.000e-03	This study		Z51	Z51.6	unknown	Z51.6a
1.000e-03	This study		Z51	Z51.8	unknown	Z51.8a
1.000e-03	This study		Z52	Z52.1	unknown	Z52.1a
1.000e-03	This study		Z52	Z52.2	unknown	Z52.2a
1.000e-03	This study		Z52	Z52.5	unknown	Z52.5a
1.000e-03	This study		Z52	Z52.6	unknown	Z52.6a
1.000e-03	This study		Z52	Z52.7	unknown	Z52.7a
1.000e-03	This study		Z52	Z52.8	unknown	Z52.8a
1.000e-03	This study		Z53	Z53.1	unknown	Z53.1a
1.000e-03	This study		Z53	Z53.2	unknown	Z53.2a
1.000e-03	This study		Z53	Z53.3	unknown	Z53.3a
1.000e-03	This study		Z53	Z53.4	unknown	Z53.4a
1.000e-03	This study		Z53	Z53.5	unknown	Z53.5a
1.000e-03	This study		Z53	Z53.6	unknown	Z53.6a
1.000e-03	This study		Z53	Z53.7	unknown	Z53.7a
1.000e-03	This study		Z53	Z53.8	unknown	Z53.8a
1.000e-03	This study		Z54	Z54.1	unknown	Z54.1a
1.000e-03	This study		Z54	Z54.2	unknown	Z54.2a
1.000e-03	This study		Z54	Z54.3	unknown	Z54.3a
1.000e-03	This study		Z54	Z54.4	unknown	Z54.4a
1.000e-03	This study		Z54	Z54.5	unknown	Z54.5a
1.000e-03	This study		Z54	Z54.6	unknown	Z54.6a
1.000e-03	This study		Z54	Z54.7	unknown	Z54.7a
1.000e-03	This study		Z54	Z54.8	unknown	Z54.8a
1.000e-03	This study		Z55	Z55.1	unknown	Z55.1a
1.000e-03	This study		Z55	Z55.2	unknown	Z55.2a
1.000e-03	This study		Z55	Z55.3	unknown	Z55.3a
1.000e-03	This study		Z55	Z55.4	unknown	Z55.4a
1.000e-03	This study		Z55	Z55.5	unknown	Z55.5a
1.000e-03	This study		Z55	Z55.6	unknown	Z55.6a
1.000e-03	This study		Z55	Z55.7	unknown	Z55.7a
1.000e-03	This study		Z55	Z55.8	unknown	Z55.8a
1.000e-03	This study		Z56	Z56.1	unknown	Z56.1a
1.000e-03	This study		Z56	Z56.2	unknown	Z56.2a
1.000e-03	This study		Z56	Z56.3	unknown	Z56.3a
1.000e-03	This study		Z56	Z56.4	unknown	Z56.4a
1.000e-03	This study		Z56	Z56.5	unknown	Z56.5a
1.000e-03	This study		Z56	Z56.6	unknown	Z56.6a
1.000e-03	This study		Z57	Z57.1	unknown	Z57.1a
1.000e-03	This study		Z57	Z57.2	unknown	Z57.2a
1.000e-03	This study		Z57	Z57.3	unknown	Z57.3a
1.000e-03	This study		Z57	Z57.4	unknown	Z57.4a
1.000e-03	This study		Z57	Z57.5	unknown	Z57.5a
1.000e-03	This study		Z57	Z57.6	unknown	Z57.6a
1.000e-03	This study		Z58	Z58.1	unknown	Z58.1a
1.000e-03	This study		Z58	Z58.2	unknown	Z58.2a
1.000e-03	This study		Z58	Z58.3	unknown	Z58.3a
1.000e-03	This study		Z58	Z58.4	unknown	Z58.4a
1.000e-03	This study		Z58	Z58.5	unknown	Z58.5a
1.000e-03	This study		Z58	Z58.6	unknown	Z58.6a
>>>>>>>>>>
tab 	er_sites
er_location_name	er_citation_names	er_site_name
unknown	This study	Z30
unknown	This study	Z31
unknown	This study	Z32
unknown	This study	Z33
unknown	This study	Z34
unknown	This study	Z35
unknown	This study	Z36
unknown	This study	Z37
unknown	This study	Z38
unknown	This study	Z39
unknown	This study	Z40
unknown	This study	Z41
unknown	This study	Z42
unknown	This study	Z43
unknown	This study	Z44
unknown	This study	Z45
unknown	This study	Z46
unknown	This study	Z47
unknown	This study	Z48
unknown	This study	Z49
unknown	This study	Z50
unknown	This study	Z51
unknown	This study	Z52
unknown	This study	Z53
unknown	This study	Z54
unknown	This study	Z55
unknown	This study	Z56
unknown	This study	Z57
unknown	This study	Z58
>>>>>>>>>>
tab 	magic_measurements
treatment_ac_field	er_citation_names	measurement_inc	measurement_dec	treatment_dc_field	measurement_number	er_sample_name	measurement_description	er_location_name	treatment_temp	er_specimen_name	measurement_temp	measurement_magn_moment	measurement_sd_z	measurement_sd_y	measurement_sd_x	magic_experiment_name	magic_software_packages	er_site_name	measurement_positions	measurement_csd	measurement_flag	magic_method_codes
0	This study	-21.7	16.8	0	1	Z30.1		unknown	273	Z30.1a	273	5.81e-09	4.07e-11	5.58e-10	1.77e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	5.7	g	LT-NO:LP-DIR-T
0	This study	-30.9	19.7	0	2	Z30.1		unknown	77	Z30.1a	273	5.71e-09	3.24e-11	4.42e-10	1.83e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	4.8	g	LT-LT-Z:LP-DIR-T
0	This study	-35.6	20.4	0	3	Z30.1		unknown	373.0	Z30.1a	273	7.00e-09	6.16e-11	1.79e-10	1.14e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-36.8	20.5	0	4	Z30.1		unknown	423.0	Z30.1a	273	7.63e-09	5.30e-11	5.63e-10	2.36e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	4.5	g	LT-T-Z:LP-DIR-T
0	This study	-37.7	20.7	0	5	Z30.1		unknown	473.0	Z30.1a	273	7.85e-09	3.55e-11	6.21e-10	2.92e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	4.9	g	LT-T-Z:LP-DIR-T
0	This study	-37.4	22.7	0	6	Z30.1		unknown	523.0	Z30.1a	273	7.54e-09	2.20e-10	7.98e-10	3.51e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	6.7	g	LT-T-Z:LP-DIR-T
0	This study	-39.2	25.4	0	7	Z30.1		unknown	573.0	Z30.1a	273	7.22e-09	2.99e-11	8.68e-10	4.83e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	7.8	g	LT-T-Z:LP-DIR-T
0	This study	-40.7	21.0	0	8	Z30.1		unknown	623.0	Z30.1a	273	6.51e-09	2.88e-11	3.79e-10	2.21e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	3.8	g	LT-T-Z:LP-DIR-T
0	This study	-42.1	22.1	0	9	Z30.1		unknown	673.0	Z30.1a	273	5.91e-09	2.43e-11	4.70e-10	2.60e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	5.1	g	LT-T-Z:LP-DIR-T
0	This study	-42.8	22.1	0	10	Z30.1		unknown	698.0	Z30.1a	273	5.51e-09	1.99e-11	3.72e-10	1.85e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	-47.7	23.1	0	11	Z30.1		unknown	723.0	Z30.1a	273	5.05e-09	1.72e-10	4.44e-10	2.92e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	6.2	g	LT-T-Z:LP-DIR-T
0	This study	-46.3	23.5	0	12	Z30.1		unknown	748.0	Z30.1a	273	4.42e-09	3.64e-11	2.42e-10	9.93e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-48.0	29.5	0	13	Z30.1		unknown	773.0	Z30.1a	273	3.94e-09	3.56e-11	3.07e-10	1.09e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	4.7	g	LT-T-Z:LP-DIR-T
0	This study	-47.7	28.7	0	14	Z30.1		unknown	788.0	Z30.1a	273	3.40e-09	1.88e-10	1.89e-10	9.79e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	4.0	b	LT-T-Z:LP-DIR-T
0	This study	-52.7	30.3	0	15	Z30.1		unknown	803.0	Z30.1a	273	3.60e-09	1.96e-10	1.10e-10	5.60e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-51.2	31.7	0	16	Z30.1		unknown	818.0	Z30.1a	273	3.22e-09	2.27e-11	1.12e-10	6.44e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-51.6	34.8	0	17	Z30.1		unknown	823.0	Z30.1a	273	3.18e-09	2.75e-11	1.09e-10	7.13e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-53.7	33.9	0	18	Z30.1		unknown	828.0	Z30.1a	273	3.00e-09	2.52e-11	7.52e-11	4.86e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-53.8	34.8	0	19	Z30.1		unknown	833.0	Z30.1a	273	2.85e-09	2.48e-11	3.18e-10	2.15e-10	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	6.9	g	LT-T-Z:LP-DIR-T
0	This study	-56.0	36.6	0	20	Z30.1		unknown	838.0	Z30.1a	273	2.69e-09	1.56e-11	5.58e-11	3.74e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-56.8	34.9	0	21	Z30.1		unknown	843.0	Z30.1a	273	2.75e-09	1.34e-11	3.23e-11	2.80e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-56.5	34.8	0	22	Z30.1		unknown	846.0	Z30.1a	273	2.64e-09	2.81e-11	6.42e-11	3.41e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-57.7	35.9	0	23	Z30.1		unknown	849.0	Z30.1a	273	2.68e-09	3.26e-11	5.96e-11	3.45e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-58.1	36.9	0	24	Z30.1		unknown	852.0	Z30.1a	273	2.58e-09	2.61e-11	6.51e-11	3.81e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-58.2	38.4	0	25	Z30.1		unknown	855.0	Z30.1a	273	2.57e-09	1.82e-11	7.82e-11	3.39e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-59.1	39.3	0	26	Z30.1		unknown	858.0	Z30.1a	273	2.55e-09	1.54e-11	6.00e-11	4.46e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-59.4	39.2	0	27	Z30.1		unknown	863.0	Z30.1a	273	2.51e-09	1.43e-11	4.11e-11	3.29e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-60.9	50.3	0	28	Z30.1		unknown	883.0	Z30.1a	273	2.25e-09	2.30e-11	3.37e-11	3.58e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-63.6	49.8	0	29	Z30.1		unknown	903.0	Z30.1a	273	2.07e-09	1.67e-11	4.03e-11	3.00e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-67.6	72.3	0	30	Z30.1		unknown	923.0	Z30.1a	273	1.83e-09	1.29e-11	3.67e-11	5.07e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-70.1	88.0	0	31	Z30.1		unknown	933.0	Z30.1a	273	1.73e-09	1.32e-11	2.10e-11	3.21e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-66.9	112.5	0	32	Z30.1		unknown	943.0	Z30.1a	273	1.40e-09	1.10e-11	1.83e-11	2.11e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-44.8	139.0	0	33	Z30.1		unknown	953.0	Z30.1a	273	4.60e-10	2.78e-12	1.67e-11	1.65e-11	Z30.1a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-63.7	18.1	0	1	Z30.2		unknown	273	Z30.2a	273	5.55e-09	1.76e-10	8.37e-11	1.02e-10	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.9	g	LT-NO:LP-DIR-T
0	This study	-57.1	19.7	0	2	Z30.2		unknown	77	Z30.2a	273	5.30e-09	1.73e-10	1.84e-10	5.95e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.6	g	LT-LT-Z:LP-DIR-T
0	This study	-56.1	17.0	0	3	Z30.2		unknown	373.0	Z30.2a	273	5.55e-09	1.42e-10	1.36e-10	6.91e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-55.7	16.4	0	4	Z30.2		unknown	423.0	Z30.2a	273	5.54e-09	1.46e-10	1.65e-10	6.50e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-54.5	13.0	0	5	Z30.2		unknown	473.0	Z30.2a	273	5.35e-09	1.19e-10	2.01e-10	4.76e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-56.2	7.5	0	6	Z30.2		unknown	523.0	Z30.2a	273	5.01e-09	8.32e-11	1.61e-10	4.44e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-56.1	7.3	0	7	Z30.2		unknown	573.0	Z30.2a	273	4.78e-09	8.14e-11	2.11e-10	3.79e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-56.8	3.0	0	8	Z30.2		unknown	623.0	Z30.2a	273	4.30e-09	6.26e-11	1.39e-10	5.04e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-56.6	4.1	0	9	Z30.2		unknown	673.0	Z30.2a	273	4.06e-09	6.20e-11	2.05e-10	3.09e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-55.5	4.0	0	10	Z30.2		unknown	698.0	Z30.2a	273	3.81e-09	5.77e-11	8.07e-11	4.42e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-57.6	4.5	0	11	Z30.2		unknown	723.0	Z30.2a	273	3.75e-09	1.81e-10	3.59e-10	2.18e-10	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	6.6	g	LT-T-Z:LP-DIR-T
0	This study	-53.3	4.5	0	12	Z30.2		unknown	748.0	Z30.2a	273	3.19e-09	8.06e-11	1.02e-10	6.81e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.6	b	LT-T-Z:LP-DIR-T
0	This study	-52.2	10.7	0	13	Z30.2		unknown	773.0	Z30.2a	273	2.94e-09	4.59e-11	1.52e-10	5.15e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	3.2	g	LT-T-Z:LP-DIR-T
0	This study	-39.8	29.8	0	14	Z30.2		unknown	788.0	Z30.2a	273	1.40e-09	1.20e-09	1.65e-09	9.98e-10	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	52.3	b	LT-T-Z:LP-DIR-T
0	This study	-49.3	9.4	0	15	Z30.2		unknown	788.0	Z30.2a	273	2.58e-09	1.86e-10	1.02e-10	2.19e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	-51.1	11.9	0	16	Z30.2		unknown	803.0	Z30.2a	273	2.69e-09	6.89e-11	4.29e-11	4.32e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-50.4	12.2	0	17	Z30.2		unknown	818.0	Z30.2a	273	2.57e-09	5.75e-11	3.88e-11	3.93e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-50.5	13.2	0	18	Z30.2		unknown	823.0	Z30.2a	273	2.53e-09	5.36e-11	3.00e-11	5.17e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-50.4	14.3	0	19	Z30.2		unknown	828.0	Z30.2a	273	2.41e-09	5.51e-11	1.27e-10	2.31e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	-49.4	17.1	0	20	Z30.2		unknown	833.0	Z30.2a	273	2.31e-09	5.80e-11	3.47e-11	4.19e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-49.0	16.5	0	21	Z30.2		unknown	838.0	Z30.2a	273	2.22e-09	4.72e-11	5.42e-11	2.64e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-49.7	13.3	0	22	Z30.2		unknown	843.0	Z30.2a	273	2.22e-09	4.71e-11	3.55e-11	4.49e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-48.7	13.9	0	23	Z30.2		unknown	846.0	Z30.2a	273	2.19e-09	5.44e-11	3.84e-11	5.62e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-48.5	16.2	0	24	Z30.2		unknown	849.0	Z30.2a	273	2.17e-09	6.22e-11	5.00e-11	4.18e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-47.8	15.2	0	25	Z30.2		unknown	852.0	Z30.2a	273	2.10e-09	5.16e-11	3.56e-11	4.35e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-47.7	16.7	0	26	Z30.2		unknown	855.0	Z30.2a	273	2.11e-09	3.03e-11	7.81e-11	3.41e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-46.4	17.2	0	27	Z30.2		unknown	858.0	Z30.2a	273	2.09e-09	3.17e-11	3.59e-11	4.51e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-47.7	16.6	0	28	Z30.2		unknown	863.0	Z30.2a	273	1.99e-09	5.72e-11	6.56e-11	4.68e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-47.4	19.9	0	29	Z30.2		unknown	883.0	Z30.2a	273	1.84e-09	5.14e-11	2.68e-11	5.38e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-45.5	22.5	0	30	Z30.2		unknown	903.0	Z30.2a	273	1.82e-09	3.82e-11	2.32e-11	3.59e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-41.9	21.8	0	31	Z30.2		unknown	923.0	Z30.2a	273	1.75e-09	2.91e-11	3.77e-11	4.41e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-37.4	22.7	0	32	Z30.2		unknown	933.0	Z30.2a	273	1.60e-09	4.15e-11	2.33e-11	3.12e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-30.5	26.3	0	33	Z30.2		unknown	943.0	Z30.2a	273	1.36e-09	3.38e-11	2.80e-11	2.45e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-39.6	109.0	0	34	Z30.2		unknown	953.0	Z30.2a	273	2.38e-10	4.27e-12	7.67e-12	1.06e-11	Z30.2a:LP-DIR-T	pmagpy-3.2.1	Z30	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-73.6	113.3	0	1	Z30.3		unknown	273	Z30.3a	273	9.29e-09	9.89e-11	2.50e-10	2.08e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	2.1	g	LT-NO:LP-DIR-T
0	This study	-77.2	103.2	0	2	Z30.3		unknown	77	Z30.3a	273	8.93e-09	2.21e-11	2.15e-10	1.33e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.6	g	LT-LT-Z:LP-DIR-T
0	This study	-81.5	75.5	0	3	Z30.3		unknown	373.0	Z30.3a	273	1.06e-08	2.44e-11	1.57e-10	1.42e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-81.9	65.3	0	4	Z30.3		unknown	423.0	Z30.3a	273	1.12e-08	2.46e-11	1.60e-10	1.09e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-81.6	58.2	0	5	Z30.3		unknown	473.0	Z30.3a	273	1.12e-08	3.74e-11	1.11e-10	1.23e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-82.3	50.9	0	6	Z30.3		unknown	523.0	Z30.3a	273	1.08e-08	3.51e-11	1.53e-10	1.63e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-81.8	45.0	0	7	Z30.3		unknown	573.0	Z30.3a	273	1.03e-08	3.71e-11	5.95e-11	1.53e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-82.0	38.7	0	8	Z30.3		unknown	623.0	Z30.3a	273	9.48e-09	2.49e-11	1.07e-10	1.28e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-82.0	34.9	0	9	Z30.3		unknown	673.0	Z30.3a	273	8.89e-09	2.10e-11	6.84e-11	1.28e-10	Z30.3a:LP-DIR-T	pmagpy-3.2.1	Z30	1	0.9	g	LT-T-Z:LP-DIR-T
