tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study	47.10221	95.42039	Khukh_Davaa	Region of sampled Teel Formation basalt flows	47.06277	95.42075
>>>>>>>>>>
tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_lat	sample_bed_dip	er_location_name	sample_height	magic_method_codes	sample_type	sample_azimuth	sample_lon	sample_class
-33	91.0	This study	Basalt	Z51	Z51.1	47.09584	28	Khukh_Davaa	733.5	SO-CMD-NORTH	Lava Flow	91.5	95.38802	Extrusive
-52	91.0	This study	Basalt	Z51	Z51.2	47.09584	28	Khukh_Davaa	733.7	SO-CMD-NORTH	Lava Flow	80.5	95.38802	Extrusive
-60	91.0	This study	Basalt	Z51	Z51.3	47.09584	28	Khukh_Davaa	733.8	SO-CMD-NORTH	Lava Flow	67.5	95.38802	Extrusive
-56	91.0	This study	Basalt	Z51	Z51.4	47.09584	28	Khukh_Davaa	734.2	SO-CMD-NORTH	Lava Flow	108.5	95.38802	Extrusive
-59	91.0	This study	Basalt	Z51	Z51.5	47.09584	28	Khukh_Davaa	734.5	SO-CMD-NORTH	Lava Flow	110.5	95.38802	Extrusive
-53	91.0	This study	Basalt	Z51	Z51.6	47.09584	28	Khukh_Davaa	734.1	SO-CMD-NORTH	Lava Flow	100.5	95.38802	Extrusive
-78	91.0	This study	Basalt	Z51	Z51.8	47.09584	28	Khukh_Davaa	734.6	SO-CMD-NORTH	Lava Flow	58.5	95.38802	Extrusive
-56	91.0	This study	Basalt	Z52	Z52.1	47.09583	28	Khukh_Davaa	739.9	SO-CMD-NORTH	Lava Flow	114.5	95.38815	Extrusive
-12	91.0	This study	Basalt	Z52	Z52.2	47.09583	28	Khukh_Davaa	738.9	SO-CMD-NORTH	Lava Flow	89.5	95.38815	Extrusive
-49	91.0	This study	Basalt	Z52	Z52.5	47.09583	28	Khukh_Davaa	738.6	SO-CMD-NORTH	Lava Flow	78.5	95.38815	Extrusive
-55	91.0	This study	Basalt	Z52	Z52.6	47.09583	28	Khukh_Davaa	739.4	SO-CMD-NORTH	Lava Flow	123.5	95.38815	Extrusive
-42	91.0	This study	Basalt	Z52	Z52.7	47.09583	28	Khukh_Davaa	739.8	SO-CMD-NORTH	Lava Flow	125.5	95.38815	Extrusive
-50	91.0	This study	Basalt	Z52	Z52.8	47.09583	28	Khukh_Davaa	740.7	SO-CMD-NORTH	Lava Flow	129.5	95.38815	Extrusive
-25	88.0	This study	Basalt	Z53	Z53.1	47.09442	58	Khukh_Davaa	595.3	SO-CMD-NORTH	Lava Flow	310.5	95.37205	Extrusive
-25	88.0	This study	Basalt	Z53	Z53.2	47.09442	58	Khukh_Davaa	595.6	SO-CMD-NORTH	Lava Flow	292.5	95.37205	Extrusive
-24	88.0	This study	Basalt	Z53	Z53.3	47.09442	58	Khukh_Davaa	595.8	SO-CMD-NORTH	Lava Flow	302.5	95.37205	Extrusive
-51	88.0	This study	Basalt	Z53	Z53.4	47.09442	58	Khukh_Davaa	596.7	SO-CMD-NORTH	Lava Flow	296.5	95.37205	Extrusive
-32	88.0	This study	Basalt	Z53	Z53.5	47.09442	58	Khukh_Davaa	597.4	SO-CMD-NORTH	Lava Flow	285.5	95.37205	Extrusive
-23	88.0	This study	Basalt	Z53	Z53.6	47.09442	58	Khukh_Davaa	595.8	SO-CMD-NORTH	Lava Flow	277.5	95.37205	Extrusive
-15	88.0	This study	Basalt	Z53	Z53.7	47.09442	58	Khukh_Davaa	596.4	SO-CMD-NORTH	Lava Flow	58.5	95.37205	Extrusive
-18	88.0	This study	Basalt	Z53	Z53.8	47.09442	58	Khukh_Davaa	597.2	SO-CMD-NORTH	Lava Flow	212.5	95.37205	Extrusive
-23	88.0	This study	Basalt	Z54	Z54.1	47.09502	58	Khukh_Davaa	672.6	SO-CMD-NORTH	Lava Flow	301.5	95.37299	Extrusive
-13	88.0	This study	Basalt	Z54	Z54.2	47.09502	58	Khukh_Davaa	673.6	SO-CMD-NORTH	Lava Flow	30.5	95.37299	Extrusive
-36	88.0	This study	Basalt	Z54	Z54.3	47.09502	58	Khukh_Davaa	674.7	SO-CMD-NORTH	Lava Flow	263.5	95.37299	Extrusive
-77	88.0	This study	Basalt	Z54	Z54.4	47.09502	58	Khukh_Davaa	675.2	SO-CMD-NORTH	Lava Flow	258.5	95.37299	Extrusive
-16	88.0	This study	Basalt	Z54	Z54.5	47.09502	58	Khukh_Davaa	673.7	SO-CMD-NORTH	Lava Flow	271.5	95.37299	Extrusive
-12	88.0	This study	Basalt	Z54	Z54.6	47.09502	58	Khukh_Davaa	674.9	SO-CMD-NORTH	Lava Flow	265.5	95.37299	Extrusive
-14	88.0	This study	Basalt	Z54	Z54.7	47.09502	58	Khukh_Davaa	675.1	SO-CMD-NORTH	Lava Flow	267.5	95.37299	Extrusive
-61	88.0	This study	Basalt	Z54	Z54.8	47.09502	58	Khukh_Davaa	674.1	SO-CMD-NORTH	Lava Flow	268.5	95.37299	Extrusive
-30	88.0	This study	Basalt	Z55	Z55.1	47.09525	58	Khukh_Davaa	709	SO-CMD-NORTH	Lava Flow	323.5	95.37351	Extrusive
-53	88.0	This study	Basalt	Z55	Z55.2	47.09525	58	Khukh_Davaa	709.5	SO-CMD-NORTH	Lava Flow	340.5	95.37351	Extrusive
-65	88.0	This study	Basalt	Z55	Z55.3	47.09525	58	Khukh_Davaa	709.9	SO-CMD-NORTH	Lava Flow	341.5	95.37351	Extrusive
-33	88.0	This study	Basalt	Z55	Z55.4	47.09525	58	Khukh_Davaa	710.9	SO-CMD-NORTH	Lava Flow	279.5	95.37351	Extrusive
-18	88.0	This study	Basalt	Z55	Z55.5	47.09525	58	Khukh_Davaa	711	SO-CMD-NORTH	Lava Flow	276.5	95.37351	Extrusive
-19	88.0	This study	Basalt	Z55	Z55.6	47.09525	58	Khukh_Davaa	710.8	SO-CMD-NORTH	Lava Flow	277.5	95.37351	Extrusive
-20	88.0	This study	Basalt	Z55	Z55.7	47.09525	58	Khukh_Davaa	712.6	SO-CMD-NORTH	Lava Flow	260.5	95.37351	Extrusive
-26	88.0	This study	Basalt	Z55	Z55.8	47.09525	58	Khukh_Davaa	712.8	SO-CMD-NORTH	Lava Flow	254.5	95.37351	Extrusive
-56	165.0	This study	Basalt	Z56	Z56.1	47.06403	24	Khukh_Davaa	18.8	SO-CMD-NORTH	Lava Flow	33.5	95.42075	Extrusive
-60	165.0	This study	Basalt	Z56	Z56.2	47.06403	24	Khukh_Davaa	18.8	SO-CMD-NORTH	Lava Flow	75.5	95.42075	Extrusive
-71	165.0	This study	Basalt	Z56	Z56.3	47.06403	24	Khukh_Davaa	18.8	SO-CMD-NORTH	Lava Flow	171.5	95.42075	Extrusive
-69	165.0	This study	Basalt	Z56	Z56.4	47.06403	24	Khukh_Davaa	18.8	SO-CMD-NORTH	Lava Flow	183.5	95.42075	Extrusive
-74	165.0	This study	Basalt	Z56	Z56.5	47.06403	24	Khukh_Davaa	18.8	SO-CMD-NORTH	Lava Flow	165.5	95.42075	Extrusive
-53	165.0	This study	Basalt	Z56	Z56.6	47.06403	24	Khukh_Davaa	18.8	SO-CMD-NORTH	Lava Flow	156.5	95.42075	Extrusive
-77	165.0	This study	Basalt	Z57	Z57.1	47.06277	24	Khukh_Davaa	68.6	SO-CMD-NORTH	Lava Flow	154.5	95.42039	Extrusive
-58	165.0	This study	Basalt	Z57	Z57.2	47.06277	24	Khukh_Davaa	68.6	SO-CMD-NORTH	Lava Flow	200.5	95.42039	Extrusive
-96	165.0	This study	Basalt	Z57	Z57.3	47.06277	24	Khukh_Davaa	68.6	SO-CMD-NORTH	Lava Flow	90.5	95.42039	Extrusive
-45	165.0	This study	Basalt	Z57	Z57.4	47.06277	24	Khukh_Davaa	68.6	SO-CMD-NORTH	Lava Flow	86.5	95.42039	Extrusive
-77	165.0	This study	Basalt	Z57	Z57.5	47.06277	24	Khukh_Davaa	68.6	SO-CMD-NORTH	Lava Flow	119.5	95.42039	Extrusive
-75	165.0	This study	Basalt	Z57	Z57.6	47.06277	24	Khukh_Davaa	68.6	SO-CMD-NORTH	Lava Flow	55.5	95.42039	Extrusive
-17	165.0	This study	Basalt	Z58	Z58.1	47.06277	24	Khukh_Davaa	72.4	SO-CMD-NORTH	Lava Flow	27.5	95.42045	Extrusive
-51	165.0	This study	Basalt	Z58	Z58.2	47.06277	24	Khukh_Davaa	72.4	SO-CMD-NORTH	Lava Flow	104.5	95.42045	Extrusive
-38	165.0	This study	Basalt	Z58	Z58.3	47.06277	24	Khukh_Davaa	72.4	SO-CMD-NORTH	Lava Flow	80.5	95.42045	Extrusive
-41	165.0	This study	Basalt	Z58	Z58.4	47.06277	24	Khukh_Davaa	72.4	SO-CMD-NORTH	Lava Flow	92.5	95.42045	Extrusive
-20	165.0	This study	Basalt	Z58	Z58.5	47.06277	24	Khukh_Davaa	72.4	SO-CMD-NORTH	Lava Flow	66.5	95.42045	Extrusive
-76	165.0	This study	Basalt	Z58	Z58.6	47.06277	24	Khukh_Davaa	72.4	SO-CMD-NORTH	Lava Flow	121.5	95.42045	Extrusive
>>>>>>>>>>
tab 	er_specimens
specimen_weight	er_citation_names	specimen_volume	er_location_name	er_site_name	er_sample_name	specimen_class	er_specimen_name	specimen_lithology	specimen_type
1.000e-03	This study		Khukh_Davaa	Z30	Z30.1	Extrusive	Z30.1a	Rhyolite	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z30	Z30.2	Extrusive	Z30.2a	Rhyolite	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z30	Z30.3	Extrusive	Z30.3a	Rhyolite	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z30	Z30.4	Extrusive	Z30.4a	Rhyolite	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z30	Z30.5	Extrusive	Z30.5a	Rhyolite	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z30	Z30.6	Extrusive	Z30.6a	Rhyolite	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z30	Z30.8	Extrusive	Z30.8a	Rhyolite	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z31	Z31.1	Extrusive	Z31.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z31	Z31.2	Extrusive	Z31.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z31	Z31.3	Extrusive	Z31.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z31	Z31.4	Extrusive	Z31.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z31	Z31.5	Extrusive	Z31.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z31	Z31.6	Extrusive	Z31.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z31	Z31.7	Extrusive	Z31.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z31	Z31.8	Extrusive	Z31.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.1	Extrusive	Z32.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.2	Extrusive	Z32.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.3	Extrusive	Z32.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.4	Extrusive	Z32.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.5	Extrusive	Z32.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.6	Extrusive	Z32.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.7	Extrusive	Z32.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.8	Extrusive	Z32.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z32	Z32.9	Extrusive	Z32.9a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z33	Z33.1	Extrusive	Z33.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z33	Z33.2	Extrusive	Z33.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z33	Z33.3	Extrusive	Z33.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z33	Z33.4	Extrusive	Z33.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z33	Z33.5	Extrusive	Z33.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z33	Z33.6	Extrusive	Z33.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z33	Z33.7	Extrusive	Z33.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z33	Z33.8	Extrusive	Z33.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.10	Extrusive	Z34.10a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.1	Extrusive	Z34.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.2	Extrusive	Z34.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.3	Extrusive	Z34.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.4	Extrusive	Z34.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.5	Extrusive	Z34.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.6	Extrusive	Z34.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.7	Extrusive	Z34.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.8	Extrusive	Z34.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z34	Z34.9	Extrusive	Z34.9a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z35	Z35.1	Extrusive	Z35.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z35	Z35.2	Extrusive	Z35.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z35	Z35.3	Extrusive	Z35.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z35	Z35.4	Extrusive	Z35.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z35	Z35.5	Extrusive	Z35.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z35	Z35.6	Extrusive	Z35.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z35	Z35.7	Extrusive	Z35.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z36	Z36.1	Extrusive	Z36.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z36	Z36.2	Extrusive	Z36.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z36	Z36.3	Extrusive	Z36.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z36	Z36.4	Extrusive	Z36.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z36	Z36.5	Extrusive	Z36.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z36	Z36.6	Extrusive	Z36.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z36	Z36.7	Extrusive	Z36.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z36	Z36.8	Extrusive	Z36.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.1	Extrusive	Z37.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.2	Extrusive	Z37.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.3	Extrusive	Z37.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.4	Extrusive	Z37.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.5	Extrusive	Z37.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.6	Extrusive	Z37.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.7	Extrusive	Z37.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.8	Extrusive	Z37.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z37	Z37.9	Extrusive	Z37.9a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.10	Extrusive	Z38.10a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.1	Extrusive	Z38.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.2	Extrusive	Z38.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.3	Extrusive	Z38.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.4	Extrusive	Z38.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.5	Extrusive	Z38.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.6	Extrusive	Z38.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.7	Extrusive	Z38.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.8	Extrusive	Z38.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z38	Z38.9	Extrusive	Z38.9a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z39	Z39.1	Extrusive	Z39.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z39	Z39.2	Extrusive	Z39.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z39	Z39.3	Extrusive	Z39.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z39	Z39.4	Extrusive	Z39.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z39	Z39.5	Extrusive	Z39.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z39	Z39.6	Extrusive	Z39.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.1	Extrusive	Z40.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.2	Extrusive	Z40.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.3	Extrusive	Z40.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.4	Extrusive	Z40.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.5	Extrusive	Z40.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.6	Extrusive	Z40.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.7	Extrusive	Z40.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.8	Extrusive	Z40.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z40	Z40.9	Extrusive	Z40.9a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z41	Z41.1	Extrusive	Z41.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z41	Z41.2	Extrusive	Z41.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z41	Z41.3	Extrusive	Z41.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z41	Z41.4	Extrusive	Z41.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z41	Z41.5	Extrusive	Z41.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z41	Z41.6	Extrusive	Z41.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z41	Z41.7	Extrusive	Z41.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z41	Z41.8	Extrusive	Z41.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z42	Z42.1	Extrusive	Z42.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z42	Z42.2	Extrusive	Z42.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z42	Z42.3	Extrusive	Z42.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z42	Z42.4	Extrusive	Z42.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z42	Z42.5	Extrusive	Z42.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z42	Z42.6	Extrusive	Z42.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z42	Z42.7	Extrusive	Z42.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z42	Z42.8	Extrusive	Z42.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z43	Z43.1	Extrusive	Z43.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z43	Z43.2	Extrusive	Z43.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z43	Z43.3	Extrusive	Z43.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z43	Z43.4	Extrusive	Z43.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z43	Z43.5	Extrusive	Z43.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z43	Z43.6	Extrusive	Z43.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z43	Z43.7	Extrusive	Z43.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z43	Z43.8	Extrusive	Z43.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z44	Z44.1	Extrusive	Z44.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z44	Z44.2	Extrusive	Z44.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z44	Z44.3	Extrusive	Z44.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z44	Z44.4	Extrusive	Z44.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z44	Z44.5	Extrusive	Z44.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z44	Z44.6	Extrusive	Z44.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z44	Z44.7	Extrusive	Z44.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z45	Z45.1	Extrusive	Z45.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z45	Z45.2	Extrusive	Z45.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z45	Z45.3	Extrusive	Z45.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z45	Z45.4	Extrusive	Z45.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z45	Z45.5	Extrusive	Z45.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z45	Z45.6	Extrusive	Z45.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z45	Z45.7	Extrusive	Z45.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z45	Z45.8	Extrusive	Z45.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z46	Z46.1	Extrusive	Z46.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z46	Z46.2	Extrusive	Z46.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z46	Z46.3	Extrusive	Z46.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z46	Z46.4	Extrusive	Z46.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z46	Z46.5	Extrusive	Z46.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z46	Z46.6	Extrusive	Z46.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z46	Z46.7	Extrusive	Z46.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z46	Z46.8	Extrusive	Z46.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z47	Z47.1	Extrusive	Z47.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z47	Z47.2	Extrusive	Z47.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z47	Z47.3	Extrusive	Z47.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z47	Z47.4	Extrusive	Z47.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z47	Z47.5	Extrusive	Z47.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z47	Z47.6	Extrusive	Z47.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z47	Z47.7	Extrusive	Z47.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z47	Z47.8	Extrusive	Z47.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z48	Z48.1	Extrusive	Z48.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z48	Z48.2	Extrusive	Z48.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z48	Z48.3	Extrusive	Z48.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z48	Z48.4	Extrusive	Z48.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z48	Z48.5	Extrusive	Z48.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z48	Z48.6	Extrusive	Z48.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z48	Z48.7	Extrusive	Z48.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z48	Z48.8	Extrusive	Z48.8a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z49	Z49.1	Extrusive	Z49.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z49	Z49.2	Extrusive	Z49.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z49	Z49.3	Extrusive	Z49.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z49	Z49.4	Extrusive	Z49.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z49	Z49.5	Extrusive	Z49.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z49	Z49.6	Extrusive	Z49.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z49	Z49.7	Extrusive	Z49.7a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z50	Z50.1	Extrusive	Z50.1a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z50	Z50.2	Extrusive	Z50.2a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z50	Z50.3	Extrusive	Z50.3a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z50	Z50.4	Extrusive	Z50.4a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z50	Z50.5	Extrusive	Z50.5a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z50	Z50.6	Extrusive	Z50.6a	Basalt	Lava Flow
1.000e-03	This study		Khukh_Davaa	Z50	Z50.7	Extrusive	Z50.7a	Basalt	Lava Flow
